Unnamed: 0,track_id,artist,album_name,track_name,popularity,explicit,danceability,energy,valence,track_genre,duration_min,is_loud,is_live,year,title,category,nominee,nominated,decade,gender,country,death,award_count,won_grammy,awards_list
528,4tK4ARuilOrBzwVQK73E0Y,jason mraz,Waiting for My Rocket to Come,The Remedy (I Won't Worry),Medium,False,Medium,High,Happy,Instrumental,Average,True,False,2009.0,52nd Annual GRAMMY Awards  (2009),Best Male Pop Vocal Performance,Make It Mine,True,2000.0,male,United States,alive,1.0,False,Songwriters Hall of Fame
52483,2CKOqA7twt9xe1Sa3r3AeY,george jones,The Full Discover Package,The Right Left Hand,Low,False,High,Low,Neutral,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
79425,30qVCFYKBtAENjTIBA8FPZ,billy joel,River Of Dreams,The River of Dreams,High,False,High,High,Neutral,Classical,Average,False,False,1980.0,23rd Annual GRAMMY Awards  (1980),"Best Rock Vocal Performance, Male",Glass Houses,True,1980.0,male,United States,alive,15.0,True,"ASCAP Foundation Champion Award; Duais Gershwin; Gershwin-prisen; Gershwinova cena; Grammy Award for Album of the Year; Kennedy Pris; MusiCares Տարուան մարդ; Rock and Roll Hall of Fame; dochtúireacht oinigh ó Ollscoil Hofstra; dochtúireacht oinigh ó Ollscoil Stáit Nua-Eabhrac, Stony Brook; dochtúireacht oinigh ó Ollscoil Syracuse; honorary doctor of Syracuse University; honorary doctor of the Hofstra University; honorary doctor of the State University of New York at Stony Brook; star on Hollywood Walk of Fame"
109430,5eqZWYQ5tbIehx00NeKXz7,kraftwerk,The Man-Machine (2009 Remaster),The Robots - 2009 Remaster,Medium,False,High,High,Sad,Techno,Long,False,False,2017.0,60th Annual GRAMMY Awards  (2017),Best Dance/Electronic Album,3-D The Catalogue,True,2010.0,Unknown,Unknown,alive,2.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame
98109,2TK2KSrzXD6W01qjXVjNGh,lin-manuel miranda,Hamilton (Original Broadway Cast Recording),The Room Where It Happens,High,False,High,Medium,Neutral,Film/Show Music,Long,False,False,2017.0,60th Annual GRAMMY Awards  (2017),Best Song Written For Visual Media,How Far I'll Go,True,2010.0,male,United States,alive,17.0,True,Beca MacArthur; Bolsa MacArthur; Comhalta MacArthur; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Grammy Award for Best Song Written for Visual Media; Gwobr y 'Theatre World'; MacArthurova cena; Primetime Emmy Award for Outstanding Music and Lyrics; Primetime Emmy Award for Outstanding Original Music and Lyrics; Theatre World Award; Tony Award for Best Book of a Musical; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; Tony Award/Bestes Musicallibretto; Tony-prisen for beste musical-manus; star on Hollywood Walk of Fame
113707,6tEPe1D8X4gkHUfcUsiNTL,matt redman,The Same Jesus,The Same Jesus,Medium,False,Low,Medium,Sad,World Music,Average,False,False,2012.0,55th Annual GRAMMY Awards  (2012),Best Gospel/Contemporary Christian Music Performance,"10,000 Reasons (Bless The Lord)",True,2010.0,male,United Kingdom,alive,1.0,False,Dove Award for Songwriter of the Year
52760,4ptyM8MB6Oh51Quj5OTMzk,ray price,The Essential Ray Price,The Same Old Me,Low,False,Medium,Medium,Very Happy,Blues,Short,False,False,2007.0,50th Annual GRAMMY Awards  (2007),Best Country Collaboration With Vocals,Lost Highway,True,2000.0,male,United States,deceased,1.0,False,North Carolina Sports Hall of Fame
26734,2DP1HBd70hKwgNxQwMaG8z,randy newman,"Monsters, Inc. (Original Motion Picture Soundtrack/Japan Release Version)",The Scare Floor,Low,False,Medium,Medium,Sad,Film/Show Music,Short,False,False,2017.0,60th Annual GRAMMY Awards  (2017),"Best Arrangement, Instruments and Vocals",Putin,True,2010.0,male,United States,alive,5.0,False,Gwobr Emmy 'Primetime'; Primetime Emmy Award; Primetime Emmy Awards; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
75846,49mfCQenacNj4IXhaRAjQX,andreas vollenweider,Eolian Minstrel,The Secret Shrine of Icarus,Low,False,Low,Medium,Very Sad,Instrumental,Very Short,False,False,1986.0,29th Annual GRAMMY Awards  (1986),Best New Age Recording,Down To The Moon,True,1980.0,male,Switzerland,alive,3.0,True,"Grammy Award al migliore album new age; Grammy Award for Best New Age Album; Grammy Award for Best New Age, Ambient or Chant Album"
107894,5EmEmpSvwWxCtrvqNQu1j0,duran duran,Arena,"The Seventh Stranger - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster",Low,False,Medium,High,Sad,Pop,Long,False,False,1983.0,26th Annual GRAMMY Awards  (1983),"Best Video, Short Form",Girls On Film/Hungry Like The Wolf,True,1980.0,Unknown,Unknown,alive,2.0,False,Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
84465,077OhUjy58qkjscrXjW696,pink floyd,The Wall,The Show Must Go On,Medium,False,Medium,Low,Sad,Rock,Very Short,False,False,1994.0,37th Annual GRAMMY Awards  (1994),Best Rock Instrumental Performance,Marooned,True,1990.0,Unknown,Unknown,alive,3.0,True,Grammy Hall of Fame; Grammy Hall of Fame Award; Rock and Roll Hall of Fame
52636,5tlvJgAnTAGRcipGjPftbO,george jones,Shine On,The Show's Almost Over,Low,False,Medium,Medium,Sad,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
26894,2l2LAtyDN5RgL6HsgBkWyP,peggy lee,Disney Villains: Simply Sinister Songs,"The Siamese Cat Song - From ""Lady and the Tramp""",Low,False,High,Medium,Neutral,Film/Show Music,Short,False,False,1969.0,12th Annual GRAMMY Awards  (1969),"Best Contemporary Vocal Performance, Female",Is That All There Is?,True,1960.0,female,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Songwriters Hall of Fame; star on Hollywood Walk of Fame
18277,5EYGlAjkttWIm5jnE0U1Cd,patton oswalt,Talking for Clapping,The Silver Balloon,Low,True,High,Medium,Sad,Comedy/Novelty,Long,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Comedy Album,Talking For Clapping,True,2010.0,male,United States,alive,8.0,True,Duais Emmy; Emmy; Emmy Award; Emmy Awards; Emmy-prisen; Grammy Award; Grammy Awards; Grammy Sariak
44334,3kdMzXOcrDIdSWLdONHNK5,foo fighters,Concrete and Gold,The Sky Is A Neighborhood,High,False,Medium,Medium,Neutral,Rock,Average,False,False,2011.0,54th Annual GRAMMY Awards  (2011),Best Rock Performance,Walk,True,2010.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
39392,7mJBUePy6Wn0O4UTiHe3Ka,hans zimmer,Hans Zimmer: Epic Scores,"The Slave Who Became A Gladiator - From ""Gladiator"" Soundtrack",Low,False,Low,Low,Very Sad,World Music,Long,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
18641,1oIIxYXS3cMsY3EXAl1vOw,patton oswalt,Finest Hour,The Slob Avatar,Low,True,High,High,Neutral,Comedy/Novelty,Average,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Comedy Album,Talking For Clapping,True,2010.0,male,United States,alive,8.0,True,Duais Emmy; Emmy; Emmy Award; Emmy Awards; Emmy-prisen; Grammy Award; Grammy Awards; Grammy Sariak
18740,0oiWvwSs3jY00AIwK4vas6,patton oswalt,Finest Hour,The Spirit Cave,Low,True,High,High,Neutral,Comedy/Novelty,Short,False,True,2016.0,59th Annual GRAMMY Awards  (2016),Best Comedy Album,Talking For Clapping,True,2010.0,male,United States,alive,8.0,True,Duais Emmy; Emmy; Emmy Award; Emmy Awards; Emmy-prisen; Grammy Award; Grammy Awards; Grammy Sariak
75541,6LVu5aSD4WJNkJ3WjdHZHQ,andreas vollenweider,White Winds (Seeker's Journey),The Stone (Close Up),Low,False,Low,Medium,Very Sad,Instrumental,Short,False,False,1986.0,29th Annual GRAMMY Awards  (1986),Best New Age Recording,Down To The Moon,True,1980.0,male,Switzerland,alive,3.0,True,"Grammy Award al migliore album new age; Grammy Award for Best New Age Album; Grammy Award for Best New Age, Ambient or Chant Album"
26933,2HhMks4Zo0oTajwKOZxEyf,alan menken,La Petite Sirène (Bande originale française du Film),The Storm,Low,False,Medium,Medium,Very Sad,Film/Show Music,Short,False,False,2011.0,54th Annual GRAMMY Awards  (2011),Best Song Written For Visual Media,I See The Light (From Tangled),True,2010.0,male,United States,alive,14.0,True,Daytime Emmy Awaird; Daytime Emmy Award; Daytime Emmy Awards; Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Children's Music Album; Grammy Award for Best Children’s Album; Grammy Award for Best Musical Album for Children; Grammy Award for Best Score Soundtrack for Visual Media; Grammy Award for Best Song Written for Visual Media; Grammy Award for Song of the Year; Gwobr Emmy 'Daytime'; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
176,0EKBV6GybPtALXUgWqWrym,brandi carlile,The Story,The Story,High,False,Medium,Medium,Very Sad,Instrumental,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Country Duo/Group Performance,Common,True,2010.0,female,United States,alive,10.0,True,1st Children's and Family Emmy Awards; Americana Award for Artist of the Year; Americana Music Honors & Awards; Billboard Women in Music; CMT Music Award; CMT Music Awards; Grammy Award for Best American Roots Song; Grammy Award for Best Americana Album; Grammy Award for Best Country Song; Grammy Award for Best Rock Song
98408,3rDfh2uI7DaBUAaBgaUkqH,sara ramirez,Sara Ramirez - EP,The Story,Medium,False,Medium,Medium,Very Sad,Film/Show Music,Average,False,False,2005.0,48th Annual GRAMMY Awards  (2005),Best Musical Show Album,Monty Python's Spamalot,True,2000.0,non-binary,Mexico,alive,1.0,False,Tony Award for Best Featured Actress in a Musical
98117,0NJWhm3hUwIZSy5s0TGJ8q,lin-manuel miranda,Hamilton (Original Broadway Cast Recording),The Story of Tonight,High,False,Medium,Low,Happy,Film/Show Music,Very Short,False,False,2017.0,60th Annual GRAMMY Awards  (2017),Best Song Written For Visual Media,How Far I'll Go,True,2010.0,male,United States,alive,17.0,True,Beca MacArthur; Bolsa MacArthur; Comhalta MacArthur; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Grammy Award for Best Song Written for Visual Media; Gwobr y 'Theatre World'; MacArthurova cena; Primetime Emmy Award for Outstanding Music and Lyrics; Primetime Emmy Award for Outstanding Original Music and Lyrics; Theatre World Award; Tony Award for Best Book of a Musical; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; Tony Award/Bestes Musicallibretto; Tony-prisen for beste musical-manus; star on Hollywood Walk of Fame
98152,1CzeuSrm71wHP9qsjg7p3F,lin-manuel miranda,Hamilton (Original Broadway Cast Recording),The Story of Tonight - Reprise,High,True,High,Medium,Neutral,Film/Show Music,Very Short,False,False,2017.0,60th Annual GRAMMY Awards  (2017),Best Song Written For Visual Media,How Far I'll Go,True,2010.0,male,United States,alive,17.0,True,Beca MacArthur; Bolsa MacArthur; Comhalta MacArthur; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Grammy Award for Best Song Written for Visual Media; Gwobr y 'Theatre World'; MacArthurova cena; Primetime Emmy Award for Outstanding Music and Lyrics; Primetime Emmy Award for Outstanding Original Music and Lyrics; Theatre World Award; Tony Award for Best Book of a Musical; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; Tony Award/Bestes Musicallibretto; Tony-prisen for beste musical-manus; star on Hollywood Walk of Fame
11822,0sKfhhj6hYyJIXnTiZV9vf,sade,Promise,The Sweetest Taboo,High,False,High,High,Very Happy,Pop,Average,False,False,2010.0,53rd Annual GRAMMY Awards  (2010),Best R&B Performance By A Duo Or Group With Vocals,Soldier Of Love,True,2010.0,Unknown,Unknown,alive,3.0,True,Grammy Award for Best New Artist; Grammy Award for beste nye artist; Grammy al millor nou artista
98772,5CTQHtdBakppT5ajYFoLK0,andrew lloyd webber,The Phantom Of The Opera (Original Motion Picture Soundtrack / Deluxe Edition),The Swordfight,Low,False,Low,Medium,Very Sad,Film/Show Music,Very Short,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
84314,62zuXt6X5B6YQOBNFV2eXG,pink floyd,The Wall,The Thin Ice,Medium,False,Medium,Low,Very Sad,Rock,Short,False,False,1994.0,37th Annual GRAMMY Awards  (1994),Best Rock Instrumental Performance,Marooned,True,1990.0,Unknown,Unknown,alive,3.0,True,Grammy Hall of Fame; Grammy Hall of Fame Award; Rock and Roll Hall of Fame
19316,7lKqg8JBcJbbQXssnwDAxc,little big town,Sad Country Songs,The Thing That Wrecks You,Low,False,Medium,Medium,Very Sad,Country,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Country Duo/Group Performance,The Daughters,True,2010.0,Unknown,Unknown,alive,1.0,False,Country Music Association Award for International Achievement
8952,4kyKnNbxFe86MMeV4xpDL8,eric clapton,B.B. King & Friends - 80,The Thrill Is Gone,Medium,False,Medium,Medium,Happy,Blues,Long,False,False,2007.0,50th Annual GRAMMY Awards  (2007),Best Contemporary Blues Album,The Road To Escondido,True,2000.0,male,United Kingdom,alive,4.0,True,CBE; Comanndair Òrd Impireachd Bhreatainn; Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame
8415,3cg0dJfrQB66Qf2YthPb6G,tracy chapman,Deuces Wild,The Thrill Is Gone,High,False,High,Medium,Sad,Blues,Long,False,False,1996.0,39th Annual GRAMMY Awards  (1996),Best Rock Song,Give Me One Reason,True,1990.0,female,United States,alive,4.0,True,Grammy Award for Best New Artist; Grammy Award for beste nye artist; Grammy al millor nou artista; Ohio Women's Hall of Fame
26896,1vGmsidO3pgVUe5t3M3X0o,randy newman,Disney Classics,"The Time Of Your Life - From ""A Bug's Life""",Low,False,High,Medium,Neutral,Film/Show Music,Short,False,False,2017.0,60th Annual GRAMMY Awards  (2017),"Best Arrangement, Instruments and Vocals",Putin,True,2010.0,male,United States,alive,5.0,False,Gwobr Emmy 'Primetime'; Primetime Emmy Award; Primetime Emmy Awards; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
34934,52vA3CYKZqZVdQnzRrdZt6,bob dylan,The Times They Are A-Changin',The Times They Are A-Changin',High,False,Medium,Medium,Neutral,Folk,Short,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Historical Album,"The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Collector's Edition)",True,2010.0,male,United States,alive,16.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award al miglior album folk contemporaneo; Grammy Award for Album of the Year; Grammy Award for Best Americana Album; Grammy Award for Best Contemporary Folk Album; Grammy Award for Best Traditional Folk Album; Grammy Lifetime Achievement Award; Kennedy Pris; Naitional Medal o Airts; National Medal of Arts; Princess of Asturias Award for the Arts; Rock and Roll Hall of Fame; dochtúireacht oinigh ó Ollscoil Princeton; dochtúireacht oinigh ó Ollscoil St Andrews; honorary doctor of the University of St Andrews; honorary doctorate from Princeton University
84815,1UMXtudajhlocMzXVSngDU,pink floyd,The Wall,The Trial,Medium,False,Medium,Medium,Sad,Rock,Long,False,False,1994.0,37th Annual GRAMMY Awards  (1994),Best Rock Instrumental Performance,Marooned,True,1990.0,Unknown,Unknown,alive,3.0,True,Grammy Hall of Fame; Grammy Hall of Fame Award; Rock and Roll Hall of Fame
52173,0td5AGvNna0hSBbcyFnA5r,ray price,Night Life,The Twenty-Fourth Hour,Low,False,Medium,Medium,Neutral,Blues,Short,False,False,2007.0,50th Annual GRAMMY Awards  (2007),Best Country Collaboration With Vocals,Lost Highway,True,2000.0,male,United States,deceased,1.0,False,North Carolina Sports Hall of Fame
47157,4aYLAF6ckQ5ooGGGM7sWAa,metallica,Metallica,The Unforgiven,High,False,Medium,Medium,Sad,Rock,Long,False,False,2008.0,51st Annual GRAMMY Awards  (2008),Best Metal Performance,My Apocalypse,True,2000.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
47253,6nswV1Lz3OZkaiCJfmVUOa,metallica,Reload,The Unforgiven II,High,False,Medium,High,Sad,Rock,Long,True,False,2008.0,51st Annual GRAMMY Awards  (2008),Best Metal Performance,My Apocalypse,True,2000.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
47458,0qbV4e18lWrTTxlswVoLbI,metallica,Death Magnetic,The Unforgiven III,Medium,False,Low,Medium,Very Sad,Rock,Long,False,False,2008.0,51st Annual GRAMMY Awards  (2008),Best Metal Performance,My Apocalypse,True,2000.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
98446,5OHQZGHmfGaGLaCPPg8oyx,andrew lloyd webber,Andrew Lloyd Webber’s “Cinderella”,The Vanquishing Of The Three-Headed Sea Witch,Low,False,Medium,Medium,Sad,Film/Show Music,Long,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
